"capabilityId","name","status","evidence","filePath","replacement","reactivationPolicy","notes"
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=262","src/components/CountryTimeline.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=170;191","src/components/CrossSourceSignalsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=58;60","src/components/CustomWidgetPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=110","src/components/DailyMarketBriefPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=6; lines=3514;5307;5323;5467;5518;6091","src/components/DeckGLMap.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=12; lines=1014;1051;1086;1839;5378;5417;5475;5611;5785;5900;5915;7902","src/components/DeckGLMap.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Sunset","Keyword 'retired'; occurrences=1; lines=1842","src/components/DeckGLMap.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=3; lines=242;286;99","src/components/DeductionPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=3; lines=192;249;271","src/components/DeductionPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=99","src/components/DiseaseOutbreaksPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=215;86","src/components/DiseaseOutbreaksPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=197;62","src/components/DisplacementPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=182","src/components/EarningsCalendarPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=234","src/components/EconomicCalendarPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=276","src/components/EconomicPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=152;267","src/components/EnergyComplexPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=113;181","src/components/EnergyCrisisPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=253","src/components/EnergyDisruptionsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=147","src/components/EnergyRiskOverviewPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=143;89","src/components/ETFFlowsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=155","src/components/FaoFoodPriceIndexPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=296","src/components/FearGreedPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=484;506","src/components/ForecastPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=127;35","src/components/FrameworkSelector.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=213;67","src/components/FSIPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=100","src/components/FuelPricesPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=308","src/components/FuelShortagePanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=110;116","src/components/GdeltIntelPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=108","src/components/GeoHubsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=15","src/components/giving-renderer.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=4; lines=175;200;203;204","src/components/GlobalProcurementPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=2; lines=1772;1788","src/components/GlobeMap.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=52; lines=1049;1061;1069;1089;1099;1106;1118;1126;1134;1138;1141;1144;1148;1152;1160;1167;1170;1175;1179;1182;...+32 more","src/components/GlobeMap.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=423","src/components/GoldIntelligencePanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=23;40;46;64","src/components/GoodThingsDigestPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=111","src/components/GroceryBasketPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=76","src/components/GulfEconomiesPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=3; lines=23;31;63","src/components/HeroSpotlightPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=137","src/components/HormuzPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=5; lines=344;943;944;945;946","src/components/InsightsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=8; lines=221;249;256;422;49;538;584;948","src/components/InsightsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=5; lines=221;391;442;548;82","src/components/IntelligenceGapBadge.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=193","src/components/InvestmentsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=4; lines=561;586;593;604","src/components/LatestBriefPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=146","src/components/LiquidityShiftsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=415","src/components/LiveNewsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=15; lines=1009;1031;1063;1178;1196;1206;1266;1314;1641;476;804;839;872;891;903","src/components/LiveNewsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=2; lines=121;260","src/components/LiveWebcamsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=12; lines=166;184;247;254;406;413;643;661;681;694;715;847","src/components/LiveWebcamsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=220","src/components/MacroSignalsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=243","src/components/MacroTilesPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=7; lines=1130;1143;3317;3333;505;560;563","src/components/Map.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=9; lines=1669;1826;3540;395;432;799;844;849;859","src/components/Map.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Sunset","Keyword 'sunset'; occurrences=1; lines=538","src/components/Map.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=11; lines=1084;1093;1099;1142;1149;1170;1238;1248;1260;262;454","src/components/MapPopup.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=263","src/components/MarketBreadthPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=4; lines=10;11;12;8","src/components/market-chart-interactions.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=122;130","src/components/MarketImplicationsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=10; lines=159;163;513;518;535;549;582;612;641;83","src/components/MarketPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=6; lines=157;317;332;379;391;416","src/components/McpConnectModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=5; lines=159;319;331;350;360","src/components/McpConnectModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=5; lines=136;150;182;236;252","src/components/McpDataPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=35","src/components/MobileWarningModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=258;341","src/components/NationalDebtPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=41","src/components/news/source-coverage.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=2; lines=273;307","src/components/NewsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=16; lines=218;241;272;275;296;301;306;322;331;335;341;357;364;497;565;649","src/components/NewsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=281","src/components/OilInventoriesPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=2; lines=1159;730","src/components/Panel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=1051;1075;1242;942","src/components/Panel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=114","src/components/payment-failure-banner.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=397","src/components/PipelineStatusPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=37","src/components/PlaybackControl.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=259;275","src/components/PositioningPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=111;115","src/components/PositiveNewsFeedPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=83","src/components/PredictionPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=47","src/components/premium-layer-gate.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=77","src/components/ProActivationChip.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=3; lines=432;558","src/components/ProActivationInterstitial.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=3; lines=282;44;76","src/components/ProBanner.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=58","src/components/ProgressChartsPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=136;53","src/components/RadiationWatchPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=301;305;309;342","src/components/RegionalIntelligenceBoard.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=39","src/components/RegulationPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Sunset","Keyword 'retired'; occurrences=7; lines=322;330;34;470;58;7","src/components/resilience-widget-utils.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=9; lines=156;55;59;63;67;71;75;89;95","src/components/RouteExplorer/components/LeftRail.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=1; lines=39","src/components/RouteExplorer/components/RouteCard.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=55","src/components/RouteExplorer/components/RouteCard.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=105;87","src/components/RouteExplorer/CountryPicker.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=102;84","src/components/RouteExplorer/Hs2Picker.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=36;42","src/components/RouteExplorer/KeyboardHelp.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=5; lines=333;339;351;391;477","src/components/RouteExplorer/RouteExplorer.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=51;55;59;63","src/components/RouteExplorer/tabs/AlternativesTab.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=6; lines=101;123;130;79;86;93","src/components/RouteExplorer/tabs/CountryImpactTab.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=3; lines=49;57;63","src/components/RouteExplorer/tabs/CurrentRouteTab.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=54;58;67;71","src/components/RouteExplorer/tabs/LandTab.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=6; lines=286;329;330;332;349;545","src/components/RuntimeConfigPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=4; lines=252;264;545;566","src/components/RuntimeConfigPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=29;80","src/components/SanctionsPressurePanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=38;90","src/components/SatelliteFiresPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Disabled; requires feature-state review","Keyword 'disabled'; occurrences=2; lines=229;807","src/components/SearchModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=12; lines=1003;1018;1025;1042;375;426;670;767;866;902;913;983","src/components/SearchModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=2; lines=114;190","src/components/SecurityAdvisoriesPanel.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=1; lines=17","src/components/settings-button.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
"UNRESOLVED","Requires manual identification","Deprecated or legacy; requires review","Keyword 'legacy'; occurrences=3; lines=299;403;45","src/components/SignalModal.ts","Unknown; inspect surrounding code and changelog","Do not reactivate without an approved documented decision","Aggregated static keyword evidence. Manual review is required."
